User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Height_m,BMI,BMI_Category,Age_Group,Workout_Intensity
17160491,female,22,170.0,65.0,12.0,91.0,40.0,52.0,1.7,22.49134948096886,Normal,Young,Low
19354067,female,43,154.0,55.0,10.0,89.0,39.8,46.0,1.54,23.19109461966605,Normal,Senior,Low
14936982,male,66,185.0,88.0,17.0,100.0,40.6,119.0,1.85,25.712198685171657,Overweight,Senior,Moderate
12845996,male,35,163.0,69.0,16.0,86.0,40.2,48.0,1.63,25.970115548195267,Overweight,Adult,Low
11134969,male,26,182.0,78.0,28.0,105.0,40.7,157.0,1.82,23.54788069073783,Normal,Adult,Moderate
12503856,female,74,159.0,57.0,18.0,97.0,40.3,108.0,1.59,22.54657648036074,Normal,Senior,Low
14242095,male,24,170.0,68.0,15.0,94.0,40.1,54.0,1.7,23.529411764705884,Normal,Young,Low
18327796,male,63,186.0,92.0,14.0,94.0,40.2,84.0,1.86,26.59266967279454,Overweight,Senior,Low
13517596,male,26,180.0,78.0,4.0,92.0,38.7,15.0,1.8,24.074074074074073,Normal,Adult,Low
14007126,male,31,171.0,74.0,12.0,94.0,39.6,49.0,1.71,25.3069320474676,Overweight,Adult,Low
13454914,male,41,218.0,119.0,18.0,85.0,40.2,76.0,2.18,25.039979799680157,Overweight,Senior,Low
14700004,male,37,193.0,95.0,23.0,102.0,40.8,139.0,1.93,25.50404037692287,Overweight,Adult,Moderate
17073516,male,36,199.0,102.0,5.0,91.0,39.4,22.0,1.99,25.75692533016843,Overweight,Adult,Low
14168440,female,20,183.0,81.0,5.0,87.0,39.2,18.0,1.83,24.187046492878256,Normal,Young,Low
11343539,female,23,166.0,59.0,2.0,82.0,38.1,7.0,1.66,21.410944984758313,Normal,Young,Low
11275720,male,48,194.0,93.0,11.0,90.0,39.9,52.0,1.94,24.710383675204593,Normal,Senior,Low
18952890,female,40,163.0,62.0,13.0,101.0,39.9,75.0,1.63,23.335466144755166,Normal,Senior,Moderate
15760787,male,26,167.0,64.0,24.0,105.0,40.6,127.0,1.67,22.948115744558788,Normal,Adult,Moderate
11680010,female,75,161.0,64.0,19.0,102.0,40.8,123.0,1.61,24.690405462752206,Normal,Senior,Moderate
19799792,male,63,191.0,94.0,21.0,102.0,40.4,153.0,1.91,25.766837531865903,Overweight,Senior,Moderate
16287755,female,74,156.0,60.0,10.0,88.0,39.6,50.0,1.56,24.654832347140037,Normal,Senior,Low
13182871,male,40,179.0,84.0,27.0,114.0,40.8,210.0,1.79,26.216410224399986,Overweight,Senior,Moderate
15514175,male,61,192.0,94.0,17.0,104.0,40.5,127.0,1.92,25.499131944444446,Overweight,Senior,Moderate
16160540,female,24,175.0,72.0,4.0,87.0,38.7,15.0,1.75,23.510204081632654,Normal,Young,Low
19407643,male,36,195.0,93.0,5.0,89.0,39.2,20.0,1.95,24.45759368836292,Normal,Adult,Low
18718114,male,44,181.0,84.0,30.0,114.0,40.9,239.0,1.81,25.640242971826257,Overweight,Senior,Moderate
18776543,female,57,159.0,61.0,2.0,87.0,38.5,9.0,1.59,24.128792373719392,Normal,Senior,Low
16092305,female,75,164.0,61.0,4.0,89.0,38.9,21.0,1.64,22.679952409280194,Normal,Senior,Low
16453316,female,46,171.0,65.0,5.0,95.0,39.1,26.0,1.71,22.229061933586404,Normal,Senior,Low
19352432,male,73,178.0,80.0,10.0,92.0,40.1,60.0,1.78,25.24933720489837,Overweight,Senior,Low
17326367,female,40,165.0,64.0,2.0,79.0,38.3,7.0,1.65,23.507805325987146,Normal,Senior,Low
15419356,male,31,192.0,93.0,30.0,117.0,40.7,239.0,1.92,25.227864583333336,Overweight,Adult,Moderate
18642102,female,22,160.0,59.0,3.0,90.0,38.8,13.0,1.6,23.046874999999996,Normal,Young,Low
15152588,male,30,207.0,108.0,13.0,84.0,40.1,43.0,2.07,25.204788909892883,Overweight,Adult,Low
17465080,male,31,188.0,86.0,8.0,91.0,39.6,31.0,1.88,24.332277048438208,Normal,Adult,Low
12449540,male,66,176.0,82.0,27.0,110.0,40.8,226.0,1.76,26.47210743801653,Overweight,Senior,Moderate
15582287,female,66,186.0,89.0,7.0,88.0,39.6,31.0,1.86,25.725517400855587,Overweight,Senior,Low
16057645,male,73,184.0,85.0,17.0,101.0,40.6,126.0,1.84,25.10633270321361,Overweight,Senior,Moderate
12396352,female,24,157.0,56.0,25.0,107.0,40.8,155.0,1.57,22.7189744005842,Normal,Young,Moderate
17649744,male,30,177.0,82.0,19.0,89.0,40.7,66.0,1.77,26.173832551310287,Overweight,Adult,Low
11236571,female,39,163.0,62.0,11.0,95.0,39.9,56.0,1.63,23.335466144755166,Normal,Adult,Low
16823795,male,21,195.0,91.0,10.0,97.0,39.7,44.0,1.95,23.931623931623932,Normal,Young,Low
11963688,female,44,171.0,64.0,29.0,103.0,40.9,175.0,1.71,21.887076365377382,Normal,Senior,Moderate
10825665,female,41,151.0,51.0,17.0,103.0,40.6,105.0,1.51,22.367440024560327,Normal,Senior,Moderate
14105265,female,63,168.0,67.0,10.0,83.0,40.1,42.0,1.68,23.738662131519277,Normal,Senior,Low
13690968,male,40,180.0,88.0,9.0,94.0,39.5,44.0,1.8,27.160493827160494,Overweight,Senior,Low
16955714,female,60,169.0,70.0,6.0,89.0,39.3,28.0,1.69,24.508945765204302,Normal,Senior,Low
12672483,female,58,175.0,72.0,21.0,101.0,40.5,125.0,1.75,23.510204081632654,Normal,Senior,Moderate
15614396,male,70,214.0,113.0,21.0,100.0,40.8,162.0,2.14,24.674644073718227,Normal,Senior,Moderate
17404107,male,38,164.0,67.0,11.0,83.0,39.6,29.0,1.64,24.910767400356935,Normal,Adult,Low
18064102,male,38,177.0,81.0,30.0,110.0,41.1,210.0,1.77,25.854639471416256,Overweight,Adult,Moderate
13209388,female,73,173.0,77.0,26.0,103.0,40.8,166.0,1.73,25.727555214006482,Overweight,Senior,Moderate
16841294,female,46,163.0,62.0,12.0,96.0,40.1,64.0,1.63,23.335466144755166,Normal,Senior,Low
14129297,male,48,186.0,85.0,14.0,89.0,40.4,62.0,1.86,24.56931437160365,Normal,Senior,Low
17569800,female,64,161.0,65.0,12.0,96.0,39.9,67.0,1.61,25.076193048107708,Overweight,Senior,Low
14527870,female,26,151.0,52.0,22.0,98.0,40.2,118.0,1.51,22.806017279943863,Normal,Adult,Low
12302421,female,31,163.0,60.0,7.0,86.0,39.4,28.0,1.63,22.582709172343712,Normal,Adult,Low
14273029,male,43,191.0,91.0,21.0,98.0,40.7,119.0,1.91,24.94449165318933,Normal,Senior,Low
16047232,male,34,184.0,81.0,9.0,86.0,39.8,29.0,1.84,23.92485822306238,Normal,Adult,Low
16249588,female,40,164.0,62.0,13.0,101.0,40.0,75.0,1.64,23.051754907792983,Normal,Senior,Moderate
18404606,female,35,174.0,68.0,25.0,105.0,40.7,151.0,1.74,22.460034350640772,Normal,Adult,Moderate
18629848,female,55,160.0,62.0,18.0,107.0,40.3,120.0,1.6,24.218749999999996,Normal,Senior,Moderate
11034665,female,22,159.0,57.0,21.0,105.0,40.5,125.0,1.59,22.54657648036074,Normal,Young,Moderate
17916079,male,59,191.0,93.0,25.0,102.0,40.9,177.0,1.91,25.492722238973712,Overweight,Senior,Moderate
14371997,male,71,196.0,99.0,15.0,87.0,40.0,83.0,1.96,25.770512286547273,Overweight,Senior,Low
16897657,male,25,180.0,79.0,4.0,92.0,38.8,14.0,1.8,24.382716049382715,Normal,Adult,Low
13771122,female,34,164.0,57.0,26.0,107.0,41.0,166.0,1.64,21.192742415229034,Normal,Adult,Moderate
14876319,male,62,196.0,97.0,4.0,82.0,39.0,17.0,1.96,25.249895876718035,Overweight,Senior,Low
13595470,male,49,184.0,88.0,14.0,85.0,40.2,55.0,1.84,25.99243856332703,Overweight,Senior,Low
19281731,male,28,186.0,93.0,25.0,109.0,41.2,166.0,1.86,26.881720430107524,Overweight,Adult,Moderate
15609006,male,69,168.0,70.0,18.0,99.0,40.5,119.0,1.68,24.801587301587304,Normal,Senior,Low
12117509,female,23,156.0,58.0,4.0,85.0,39.1,15.0,1.56,23.83300460223537,Normal,Young,Low
18595772,female,75,165.0,69.0,25.0,104.0,40.8,165.0,1.65,25.344352617079892,Overweight,Senior,Moderate
19074707,female,30,145.0,49.0,11.0,90.0,40.0,51.0,1.45,23.305588585017837,Normal,Adult,Low
18468491,male,30,198.0,98.0,2.0,82.0,38.0,6.0,1.98,24.997449239873482,Normal,Adult,Low
15830893,female,23,157.0,56.0,5.0,77.0,38.9,15.0,1.57,22.7189744005842,Normal,Young,Low
11000726,female,40,166.0,63.0,15.0,109.0,40.2,99.0,1.66,22.8625344752504,Normal,Senior,Moderate
11697807,male,24,165.0,68.0,12.0,82.0,39.8,22.0,1.65,24.977043158861342,Normal,Young,Low
18880919,female,29,171.0,67.0,22.0,103.0,40.8,126.0,1.71,22.91303307000445,Normal,Adult,Moderate
13976433,male,77,176.0,78.0,4.0,79.0,38.6,17.0,1.76,25.180785123966942,Overweight,Senior,Low
16913021,male,69,185.0,93.0,22.0,99.0,40.7,156.0,1.85,27.173119065010955,Overweight,Senior,Low
12627028,female,49,171.0,70.0,5.0,80.0,39.2,18.0,1.71,23.938989774631512,Normal,Senior,Low
18500023,male,25,181.0,80.0,11.0,96.0,40.0,47.0,1.81,24.41927902078691,Normal,Adult,Low
15296426,male,33,193.0,93.0,20.0,101.0,40.6,113.0,1.93,24.967113211092915,Normal,Adult,Moderate
15087337,female,28,171.0,69.0,2.0,75.0,37.8,5.0,1.71,23.59700420642249,Normal,Adult,Low
18021896,female,40,154.0,58.0,25.0,103.0,41.0,151.0,1.54,24.456063417102378,Normal,Senior,Moderate
13127431,male,33,199.0,93.0,1.0,77.0,37.8,2.0,1.99,23.484255448094743,Normal,Adult,Low
13079571,male,46,175.0,71.0,8.0,98.0,39.7,43.0,1.75,23.183673469387756,Normal,Senior,Low
14428699,male,43,178.0,81.0,13.0,93.0,40.0,61.0,1.78,25.5649539199596,Overweight,Senior,Low
19285556,female,73,156.0,59.0,2.0,81.0,37.7,9.0,1.56,24.243918474687703,Normal,Senior,Low
19127347,male,55,177.0,79.0,5.0,92.0,39.1,25.0,1.77,25.2162533116282,Overweight,Senior,Low
13010372,male,42,180.0,84.0,1.0,87.0,37.8,4.0,1.8,25.925925925925924,Overweight,Senior,Low
12209725,female,79,159.0,64.0,17.0,101.0,40.2,109.0,1.59,25.315454293738377,Overweight,Senior,Moderate
19875583,female,20,165.0,66.0,15.0,94.0,40.0,69.0,1.65,24.242424242424246,Normal,Young,Low
18964819,male,25,191.0,84.0,28.0,107.0,40.8,168.0,1.91,23.025684602944,Normal,Adult,Moderate
10813173,female,44,151.0,56.0,10.0,91.0,39.8,49.0,1.51,24.560326301478007,Normal,Senior,Low
15242656,male,61,179.0,87.0,21.0,106.0,40.6,160.0,1.79,27.15271058955713,Overweight,Senior,Moderate
10370270,female,32,171.0,70.0,23.0,104.0,40.7,134.0,1.71,23.938989774631512,Normal,Adult,Moderate
10653701,female,22,153.0,50.0,29.0,110.0,41.1,191.0,1.53,21.35930624973301,Normal,Young,Moderate
13725682,female,34,149.0,51.0,25.0,105.0,40.7,156.0,1.49,22.97193820098194,Normal,Adult,Moderate
19608993,male,65,178.0,83.0,23.0,99.0,40.8,154.0,1.78,26.19618735008206,Overweight,Senior,Low
15077206,female,59,193.0,93.0,7.0,94.0,39.3,35.0,1.93,24.967113211092915,Normal,Senior,Low
14095962,female,68,176.0,73.0,21.0,94.0,40.3,113.0,1.76,23.56663223140496,Normal,Senior,Low
19670207,female,28,170.0,70.0,30.0,117.0,40.9,215.0,1.7,24.221453287197235,Normal,Adult,Moderate
19403141,male,74,176.0,81.0,12.0,93.0,40.2,74.0,1.76,26.149276859504134,Overweight,Senior,Low
13266927,male,71,185.0,86.0,7.0,82.0,39.4,31.0,1.85,25.127830533235937,Overweight,Senior,Low
13502542,male,79,172.0,76.0,9.0,92.0,39.8,55.0,1.72,25.689561925365066,Overweight,Senior,Low
13034954,female,74,189.0,83.0,29.0,103.0,41.3,183.0,1.89,23.23563170124017,Normal,Senior,Moderate
13610844,female,20,152.0,50.0,22.0,102.0,40.8,125.0,1.52,21.641274238227147,Normal,Young,Moderate
16858173,female,64,165.0,68.0,4.0,86.0,38.7,18.0,1.65,24.977043158861342,Normal,Senior,Low
13379110,male,74,193.0,89.0,13.0,94.0,40.1,84.0,1.93,23.893258879433006,Normal,Senior,Low
13435846,female,43,159.0,62.0,27.0,114.0,41.1,195.0,1.59,24.524346347059055,Normal,Senior,Moderate
16751791,female,45,148.0,52.0,21.0,98.0,40.2,119.0,1.48,23.739956172388606,Normal,Senior,Low
14007450,female,23,158.0,57.0,14.0,94.0,40.4,67.0,1.58,22.832879346258608,Normal,Young,Low
14499450,female,32,174.0,63.0,7.0,83.0,39.5,26.0,1.74,20.808561236623067,Normal,Adult,Low
14291799,male,79,186.0,92.0,4.0,80.0,38.9,19.0,1.86,26.59266967279454,Overweight,Senior,Low
19526955,female,58,162.0,57.0,25.0,109.0,40.8,175.0,1.62,21.719250114311837,Normal,Senior,Moderate
19764462,female,42,163.0,63.0,11.0,83.0,40.0,43.0,1.63,23.711844630960897,Normal,Senior,Low
19041762,male,46,188.0,87.0,20.0,93.0,40.5,99.0,1.88,24.615210502489816,Normal,Senior,Low
14532532,male,21,185.0,81.0,25.0,112.0,40.7,162.0,1.85,23.66691015339664,Normal,Young,Moderate
17654934,male,29,178.0,85.0,18.0,93.0,40.8,74.0,1.78,26.82742078020452,Overweight,Adult,Low
16346869,male,43,185.0,94.0,16.0,103.0,40.3,103.0,1.85,27.465303140978815,Overweight,Senior,Moderate
13379618,male,31,180.0,76.0,11.0,92.0,40.2,42.0,1.8,23.456790123456788,Normal,Adult,Low
13900774,female,29,158.0,59.0,29.0,111.0,41.0,194.0,1.58,23.634033007530842,Normal,Adult,Moderate
10641592,male,21,180.0,77.0,12.0,90.0,39.9,37.0,1.8,23.76543209876543,Normal,Young,Low
13784553,male,48,190.0,83.0,11.0,99.0,39.8,65.0,1.9,22.991689750692522,Normal,Senior,Low
10323031,male,35,172.0,78.0,12.0,89.0,39.9,43.0,1.72,26.365603028664147,Overweight,Adult,Low
19666115,female,65,198.0,96.0,15.0,98.0,39.9,81.0,1.98,24.487297214569942,Normal,Senior,Low
13818456,male,20,196.0,92.0,15.0,89.0,40.3,48.0,1.96,23.94835485214494,Normal,Young,Low
13952760,male,43,192.0,94.0,25.0,109.0,40.5,184.0,1.92,25.499131944444446,Overweight,Senior,Moderate
17768023,male,31,188.0,88.0,24.0,99.0,40.6,124.0,1.88,24.898143956541425,Normal,Adult,Low
18802349,female,25,150.0,51.0,26.0,104.0,40.7,156.0,1.5,22.666666666666668,Normal,Adult,Moderate
11184586,female,74,167.0,72.0,19.0,102.0,40.5,121.0,1.67,25.816630212628635,Overweight,Senior,Moderate
13330545,male,25,195.0,90.0,22.0,104.0,40.7,125.0,1.95,23.668639053254438,Normal,Adult,Moderate
14487864,male,29,184.0,89.0,13.0,87.0,40.1,43.0,1.84,26.287807183364837,Overweight,Adult,Low
19947156,female,33,163.0,55.0,12.0,93.0,40.0,59.0,1.63,20.70081674131507,Normal,Adult,Low
18678774,female,72,148.0,53.0,14.0,86.0,40.0,68.0,1.48,24.196493791088386,Normal,Senior,Low
13514429,female,53,157.0,63.0,6.0,84.0,39.1,25.0,1.57,25.558846200657225,Overweight,Senior,Low
19721488,female,23,143.0,49.0,10.0,90.0,40.1,45.0,1.43,23.96205193407991,Normal,Young,Low
12641918,female,57,168.0,65.0,1.0,83.0,37.6,4.0,1.68,23.030045351473927,Normal,Senior,Low
11673638,female,41,143.0,48.0,2.0,74.0,37.9,6.0,1.43,23.47303046603746,Normal,Senior,Low
15208988,female,22,177.0,73.0,16.0,100.0,40.6,83.0,1.77,23.301094832264035,Normal,Young,Moderate
15321228,male,78,197.0,102.0,3.0,79.0,38.5,14.0,1.97,26.282563322940554,Overweight,Senior,Low
19781708,male,64,178.0,82.0,22.0,101.0,40.6,152.0,1.78,25.88057063502083,Overweight,Senior,Moderate
15842907,male,22,183.0,81.0,7.0,85.0,39.3,17.0,1.83,24.187046492878256,Normal,Young,Low
14908657,male,49,193.0,99.0,24.0,107.0,40.9,179.0,1.93,26.577894708582782,Overweight,Senior,Moderate
12978154,female,60,163.0,65.0,21.0,97.0,40.5,119.0,1.63,24.46460160337235,Normal,Senior,Low
12259323,female,58,166.0,66.0,30.0,115.0,41.1,226.0,1.66,23.95122659311947,Normal,Senior,Moderate
16070737,female,29,162.0,59.0,4.0,82.0,39.2,14.0,1.62,22.481329065691202,Normal,Adult,Low
16671377,male,20,187.0,88.0,6.0,87.0,39.1,17.0,1.87,25.165146272412706,Overweight,Young,Low
16074027,female,39,158.0,54.0,26.0,105.0,40.8,164.0,1.58,21.63114885435026,Normal,Adult,Moderate
10288746,female,60,156.0,56.0,18.0,94.0,40.8,98.0,1.56,23.011176857330703,Normal,Senior,Low
11346670,female,42,173.0,68.0,5.0,79.0,38.7,17.0,1.73,22.720438370810918,Normal,Senior,Low
18992708,female,54,161.0,60.0,14.0,96.0,40.4,77.0,1.61,23.147255121330193,Normal,Senior,Low
10558201,male,51,195.0,99.0,29.0,102.0,40.6,197.0,1.95,26.035502958579883,Overweight,Senior,Moderate
16288574,male,64,188.0,87.0,10.0,90.0,40.2,54.0,1.88,24.615210502489816,Normal,Senior,Low
14837197,male,26,182.0,86.0,26.0,102.0,40.7,138.0,1.82,25.963047941069917,Overweight,Adult,Moderate
17727728,male,73,174.0,81.0,28.0,110.0,40.7,243.0,1.74,26.7538644470868,Overweight,Senior,Moderate
11102104,female,29,175.0,72.0,5.0,75.0,39.1,13.0,1.75,23.510204081632654,Normal,Adult,Low
10093132,female,21,171.0,68.0,19.0,97.0,40.1,94.0,1.71,23.25501863821347,Normal,Young,Low
15667045,male,75,170.0,76.0,19.0,107.0,40.3,156.0,1.7,26.29757785467128,Overweight,Senior,Moderate
12373877,female,24,188.0,74.0,9.0,90.0,39.6,37.0,1.88,20.937075599818925,Normal,Young,Low
19993615,female,31,164.0,61.0,14.0,96.0,40.1,71.0,1.64,22.679952409280194,Normal,Adult,Low
15231534,female,45,157.0,60.0,22.0,106.0,40.9,141.0,1.57,24.341758286340216,Normal,Senior,Moderate
13339827,female,44,151.0,53.0,11.0,94.0,40.0,57.0,1.51,23.244594535327398,Normal,Senior,Low
15205594,male,73,170.0,78.0,25.0,101.0,41.4,182.0,1.7,26.989619377162633,Overweight,Senior,Moderate
11992881,female,72,168.0,66.0,26.0,109.0,41.0,186.0,1.68,23.384353741496604,Normal,Senior,Moderate
14432294,male,69,180.0,83.0,20.0,100.0,40.7,141.0,1.8,25.61728395061728,Overweight,Senior,Moderate
15870117,male,76,186.0,92.0,5.0,94.0,38.9,33.0,1.86,26.59266967279454,Overweight,Senior,Low
15117818,female,52,181.0,76.0,18.0,96.0,40.3,95.0,1.81,23.198315069747565,Normal,Senior,Low
17543576,female,66,168.0,71.0,10.0,88.0,39.6,47.0,1.68,25.15589569160998,Overweight,Senior,Low
10606035,male,33,171.0,73.0,26.0,108.0,40.9,163.0,1.71,24.96494647925858,Normal,Adult,Moderate
17547681,female,54,159.0,63.0,16.0,96.0,40.3,88.0,1.59,24.919900320398717,Normal,Senior,Low
16450399,male,25,189.0,86.0,22.0,101.0,40.6,113.0,1.89,24.075473810923548,Normal,Adult,Moderate
11019640,female,79,163.0,68.0,23.0,103.0,40.6,152.0,1.63,25.59373706198954,Overweight,Senior,Moderate
14629541,female,34,186.0,78.0,8.0,81.0,39.5,26.0,1.86,22.54595907041276,Normal,Adult,Low
17888854,male,32,192.0,92.0,29.0,113.0,40.5,215.0,1.92,24.95659722222222,Normal,Adult,Moderate
10442926,male,79,194.0,103.0,21.0,96.0,40.9,154.0,1.94,27.367414177914764,Overweight,Senior,Low
15312711,female,77,158.0,57.0,29.0,108.0,41.0,210.0,1.58,22.832879346258608,Normal,Senior,Moderate
18099699,male,32,181.0,76.0,15.0,99.0,40.6,74.0,1.81,23.198315069747565,Normal,Adult,Low
11058573,male,48,193.0,96.0,5.0,88.0,39.1,22.0,1.93,25.77250395983785,Overweight,Senior,Low
18325453,male,46,189.0,92.0,13.0,101.0,39.9,81.0,1.89,25.755158030290307,Overweight,Senior,Moderate
10856526,male,30,189.0,80.0,14.0,95.0,40.4,61.0,1.89,22.395789591556788,Normal,Adult,Low
15039513,female,53,165.0,70.0,21.0,89.0,40.4,97.0,1.65,25.71166207529844,Overweight,Senior,Low
19135581,female,40,164.0,59.0,18.0,109.0,40.3,120.0,1.64,21.936347412254616,Normal,Senior,Moderate
12637642,male,25,177.0,75.0,15.0,93.0,40.5,55.0,1.77,23.93948099205209,Normal,Adult,Low
17987326,female,69,165.0,67.0,27.0,106.0,40.9,182.0,1.65,24.609733700642796,Normal,Senior,Moderate
13273272,male,30,185.0,87.0,4.0,83.0,38.9,11.0,1.85,25.420014609203797,Overweight,Adult,Low
16416520,female,32,153.0,56.0,7.0,82.0,39.8,26.0,1.53,23.92242299970097,Normal,Adult,Low
19953586,male,26,189.0,91.0,20.0,97.0,40.4,94.0,1.89,25.475210660395845,Overweight,Adult,Low
10106359,female,71,146.0,51.0,17.0,99.0,40.1,106.0,1.46,23.925689622818542,Normal,Senior,Low
11595508,female,39,165.0,61.0,22.0,103.0,40.7,132.0,1.65,22.4058769513315,Normal,Adult,Moderate
15593299,female,24,168.0,60.0,3.0,89.0,38.8,13.0,1.68,21.258503401360546,Normal,Young,Low
16207778,female,45,184.0,85.0,22.0,94.0,40.4,106.0,1.84,25.10633270321361,Overweight,Senior,Low
16386929,male,67,171.0,76.0,14.0,93.0,40.1,80.0,1.71,25.990903183885642,Overweight,Senior,Low
15825345,male,77,166.0,74.0,3.0,82.0,38.8,14.0,1.66,26.854405574103644,Overweight,Senior,Low
19398606,male,33,201.0,104.0,9.0,85.0,39.9,31.0,2.01,25.741937080765336,Overweight,Adult,Low
11940553,female,43,165.0,65.0,16.0,93.0,40.4,79.0,1.65,23.875114784205696,Normal,Senior,Low
17544071,female,23,161.0,59.0,20.0,106.0,40.4,121.0,1.61,22.76146753597469,Normal,Young,Moderate
13987695,male,37,201.0,108.0,11.0,81.0,40.3,35.0,2.01,26.732011583871692,Overweight,Adult,Low
14196150,female,20,146.0,50.0,19.0,101.0,40.4,106.0,1.46,23.45655845374367,Normal,Young,Moderate
15035775,female,22,173.0,62.0,6.0,85.0,39.5,22.0,1.73,20.715693808680545,Normal,Young,Low
19840207,female,24,159.0,57.0,17.0,101.0,40.6,95.0,1.59,22.54657648036074,Normal,Young,Moderate
14417073,female,25,156.0,60.0,19.0,102.0,40.2,107.0,1.56,24.654832347140037,Normal,Adult,Moderate
16257234,female,27,165.0,61.0,14.0,92.0,40.4,64.0,1.65,22.4058769513315,Normal,Adult,Low
19198527,male,22,180.0,80.0,6.0,91.0,39.4,20.0,1.8,24.691358024691358,Normal,Young,Low
11629761,female,55,160.0,61.0,15.0,90.0,40.0,73.0,1.6,23.828124999999996,Normal,Senior,Low
16925643,male,58,178.0,80.0,23.0,97.0,40.8,138.0,1.78,25.24933720489837,Overweight,Senior,Low
10781632,male,24,196.0,94.0,23.0,102.0,40.7,124.0,1.96,24.46897126197418,Normal,Young,Moderate
19499991,male,29,161.0,64.0,5.0,92.0,39.3,17.0,1.61,24.690405462752206,Normal,Adult,Low
19688954,male,52,180.0,85.0,6.0,88.0,39.3,27.0,1.8,26.234567901234566,Overweight,Senior,Low
10318274,female,66,156.0,61.0,5.0,81.0,38.9,21.0,1.56,25.06574621959237,Overweight,Senior,Low
18857088,female,62,162.0,66.0,23.0,105.0,41.1,150.0,1.62,25.14860539551897,Overweight,Senior,Moderate
14033072,male,36,181.0,82.0,25.0,108.0,41.0,166.0,1.81,25.029760996306585,Overweight,Adult,Moderate
18535132,male,52,170.0,76.0,16.0,100.0,40.5,97.0,1.7,26.29757785467128,Overweight,Senior,Moderate
12946627,female,29,190.0,79.0,15.0,97.0,39.9,74.0,1.9,21.883656509695292,Normal,Adult,Low
19837729,male,27,195.0,90.0,9.0,92.0,39.9,36.0,1.95,23.668639053254438,Normal,Adult,Low
11138587,male,28,194.0,99.0,23.0,95.0,40.6,107.0,1.94,26.304601976830696,Overweight,Adult,Low
18288765,female,33,162.0,57.0,4.0,76.0,39.2,12.0,1.62,21.719250114311837,Normal,Adult,Low
10443985,male,54,172.0,71.0,21.0,107.0,40.9,149.0,1.72,23.99945916711736,Normal,Senior,Moderate
14498311,male,79,165.0,73.0,13.0,79.0,40.0,54.0,1.65,26.813590449954088,Overweight,Senior,Low
13982149,female,43,157.0,56.0,6.0,83.0,39.2,24.0,1.57,22.7189744005842,Normal,Senior,Low
10912661,male,47,191.0,88.0,5.0,84.0,39.4,18.0,1.91,24.12214577451276,Normal,Senior,Low
17782436,female,24,166.0,65.0,24.0,114.0,40.8,164.0,1.66,23.588329220496444,Normal,Young,Moderate
19452696,male,34,204.0,104.0,21.0,104.0,40.6,134.0,2.04,24.99038831218762,Normal,Adult,Moderate
14574462,male,57,185.0,80.0,7.0,93.0,39.4,37.0,1.85,23.37472607742878,Normal,Senior,Low
12061293,male,43,177.0,77.0,7.0,80.0,39.4,18.0,1.77,24.577867151840145,Normal,Senior,Low
18800165,female,20,157.0,49.0,25.0,106.0,40.6,153.0,1.57,19.879102600511175,Normal,Young,Moderate
15234780,female,24,159.0,55.0,19.0,94.0,40.7,92.0,1.59,21.75546853368142,Normal,Young,Low
12318897,male,54,193.0,93.0,10.0,81.0,39.9,37.0,1.93,24.967113211092915,Normal,Senior,Low
12720501,female,52,159.0,57.0,19.0,101.0,40.2,115.0,1.59,22.54657648036074,Normal,Senior,Moderate
10924321,female,62,164.0,57.0,19.0,100.0,40.5,116.0,1.64,21.192742415229034,Normal,Senior,Moderate
16205250,female,62,148.0,54.0,20.0,97.0,40.1,117.0,1.48,24.653031409788166,Normal,Senior,Low
17765140,male,64,201.0,102.0,7.0,83.0,39.2,32.0,2.01,25.246899829212154,Overweight,Senior,Low
17364084,female,20,162.0,58.0,4.0,76.0,39.2,11.0,1.62,22.10028959000152,Normal,Young,Low
10324890,male,69,171.0,80.0,21.0,103.0,40.3,156.0,1.71,27.358845456721728,Overweight,Senior,Moderate
19072275,male,46,169.0,72.0,25.0,108.0,40.7,172.0,1.69,25.209201358495854,Overweight,Senior,Moderate
13166742,female,32,172.0,69.0,26.0,109.0,40.8,166.0,1.72,23.323418063818284,Normal,Adult,Moderate
13575146,female,23,178.0,72.0,6.0,81.0,39.2,19.0,1.78,22.724403484408533,Normal,Young,Low
15302921,female,36,173.0,71.0,11.0,86.0,39.7,44.0,1.73,23.722810651876106,Normal,Adult,Low
17582299,female,23,164.0,55.0,6.0,91.0,39.5,27.0,1.64,20.449137418203453,Normal,Young,Low
15502476,female,28,163.0,60.0,7.0,93.0,39.4,33.0,1.63,22.582709172343712,Normal,Adult,Low
18863558,male,54,192.0,93.0,18.0,98.0,40.2,112.0,1.92,25.227864583333336,Overweight,Senior,Low
17088742,female,59,161.0,64.0,4.0,79.0,39.0,15.0,1.61,24.690405462752206,Normal,Senior,Low
15157311,female,23,168.0,69.0,2.0,83.0,37.5,7.0,1.68,24.44727891156463,Normal,Young,Low
12607588,female,61,181.0,78.0,25.0,98.0,40.8,140.0,1.81,23.808797045267237,Normal,Senior,Low
16568926,male,36,181.0,79.0,5.0,87.0,39.4,17.0,1.81,24.114038033027075,Normal,Adult,Low
12267136,female,42,153.0,56.0,19.0,102.0,40.5,114.0,1.53,23.92242299970097,Normal,Senior,Moderate
12986502,female,74,166.0,65.0,20.0,106.0,40.4,137.0,1.66,23.588329220496444,Normal,Senior,Moderate
