Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Height_m,BMI,Gender_male,BMI_Category_Overweight,Age_Group_Senior,Age_Group_Young,Workout_Intensity_Moderate
20,176.0,81.0,27.0,104.0,40.7,141.0,1.76,26.14927685950413,True,True,False,True,True
74,197.0,103.0,19.0,98.0,40.5,141.0,1.97,26.540235512381148,True,True,True,False,False
78,191.0,91.0,24.0,98.0,40.6,176.0,1.91,24.94449165318933,True,False,True,False,False
20,171.0,61.0,16.0,96.0,40.5,78.0,1.71,20.86111966075032,False,False,False,True,False
79,199.0,106.0,28.0,104.0,41.2,241.0,1.99,26.767000833312288,True,True,True,False,True
39,188.0,88.0,2.0,90.0,38.0,8.0,1.88,24.898143956541425,True,False,False,False,False
57,163.0,64.0,5.0,84.0,38.9,21.0,1.63,24.088223117166624,False,False,True,False,False
50,174.0,68.0,17.0,93.0,40.2,85.0,1.74,22.46003435064077,False,False,True,False,False
40,152.0,52.0,22.0,99.0,40.8,125.0,1.52,22.506925207756236,False,False,True,False,False
35,163.0,62.0,18.0,100.0,40.1,100.0,1.63,23.335466144755166,False,False,False,False,True
62,178.0,74.0,5.0,96.0,38.6,27.0,1.78,23.355636914530997,False,False,True,False,False
52,156.0,54.0,28.0,114.0,40.7,210.0,1.56,22.189349112426036,False,False,True,False,True
39,164.0,60.0,29.0,110.0,40.8,196.0,1.64,22.308149910767405,False,False,False,False,True
40,149.0,54.0,20.0,104.0,40.3,124.0,1.49,24.32322868339264,False,False,True,False,True
45,153.0,56.0,23.0,98.0,40.3,129.0,1.53,23.92242299970097,False,False,True,False,False
40,178.0,88.0,10.0,91.0,39.9,44.0,1.78,27.77427092538821,True,True,True,False,False
62,158.0,55.0,10.0,79.0,40.0,39.0,1.58,22.031725684986377,False,False,True,False,False
43,167.0,71.0,19.0,97.0,40.4,100.0,1.67,25.458065904119906,False,True,True,False,False
50,158.0,55.0,24.0,105.0,40.7,155.0,1.58,22.031725684986377,False,False,True,False,True
29,195.0,87.0,3.0,90.0,38.4,11.0,1.95,22.87968441814596,True,False,False,False,False
34,185.0,84.0,20.0,93.0,40.4,86.0,1.85,24.543462381300216,True,False,False,False,False
56,155.0,55.0,21.0,109.0,40.4,147.0,1.55,22.892819979188346,False,False,True,False,True
24,184.0,78.0,6.0,83.0,39.4,20.0,1.84,23.03875236294896,False,False,False,True,False
46,183.0,81.0,8.0,86.0,39.5,30.0,1.83,24.187046492878256,True,False,True,False,False
38,172.0,73.0,10.0,91.0,40.1,40.0,1.72,24.675500270416443,True,False,False,False,False
52,179.0,80.0,8.0,82.0,39.8,30.0,1.79,24.9680097375238,False,False,True,False,False
31,178.0,80.0,11.0,95.0,39.6,48.0,1.78,25.24933720489837,True,True,False,False,False
25,172.0,79.0,15.0,93.0,40.1,56.0,1.72,26.703623580313685,True,True,False,False,False
29,184.0,86.0,3.0,78.0,38.7,6.0,1.84,25.401701323251416,True,True,False,False,False
69,186.0,83.0,16.0,91.0,40.4,91.0,1.86,23.991212856977683,True,False,True,False,False
49,177.0,88.0,19.0,101.0,40.8,120.0,1.77,28.088991030674453,True,True,True,False,True
38,189.0,93.0,13.0,90.0,39.8,55.0,1.89,26.035105400184765,True,True,False,False,False
34,181.0,74.0,25.0,112.0,40.7,167.0,1.81,22.587833094227893,False,False,False,False,True
53,202.0,103.0,22.0,97.0,40.3,137.0,2.02,25.24262327222821,True,True,True,False,False
58,189.0,96.0,27.0,107.0,40.8,212.0,1.89,26.874947509868147,True,True,True,False,True
21,161.0,60.0,19.0,101.0,40.3,104.0,1.61,23.147255121330197,False,False,False,True,True
35,198.0,99.0,10.0,101.0,40.1,59.0,1.98,25.252525252525253,True,True,False,False,True
76,179.0,81.0,28.0,115.0,40.6,214.0,1.79,25.280109859242845,False,True,True,False,True
57,181.0,76.0,13.0,92.0,39.8,66.0,1.81,23.198315069747565,True,False,True,False,False
37,185.0,92.0,3.0,87.0,38.2,11.0,1.85,26.88093498904309,True,True,False,False,False
53,189.0,95.0,22.0,100.0,40.6,143.0,1.89,26.595000139973685,True,True,True,False,True
60,183.0,73.0,12.0,93.0,39.8,61.0,1.83,21.798202394816204,False,False,True,False,False
37,185.0,84.0,26.0,105.0,40.5,163.0,1.85,24.543462381300216,True,False,False,False,True
22,146.0,50.0,22.0,108.0,40.5,140.0,1.46,23.45655845374367,False,False,False,True,True
20,158.0,57.0,21.0,110.0,40.2,136.0,1.58,22.832879346258608,False,False,False,True,True
22,151.0,55.0,8.0,82.0,39.6,28.0,1.51,24.121749046094468,False,False,False,True,False
39,192.0,95.0,25.0,99.0,41.3,142.0,1.92,25.77039930555556,True,True,False,False,False
27,182.0,82.0,19.0,100.0,40.3,98.0,1.82,24.755464315903875,False,False,False,False,True
23,195.0,98.0,2.0,87.0,37.9,6.0,1.95,25.77251808021039,True,True,False,True,False
50,182.0,81.0,19.0,100.0,40.7,115.0,1.82,24.45356840961236,True,False,True,False,True
34,154.0,50.0,26.0,107.0,41.1,168.0,1.54,21.0828132906055,False,False,False,False,True
23,195.0,85.0,5.0,87.0,39.0,14.0,1.95,22.35371466140697,True,False,False,True,False
73,159.0,59.0,10.0,94.0,39.9,57.0,1.59,23.337684427040067,False,False,True,False,False
63,188.0,94.0,19.0,91.0,40.3,107.0,1.88,26.595744680851062,True,True,True,False,False
35,182.0,74.0,27.0,101.0,41.1,149.0,1.82,22.34029706557179,False,False,False,False,True
66,204.0,107.0,13.0,89.0,40.0,75.0,2.04,25.71126489811611,True,True,True,False,False
48,188.0,92.0,4.0,85.0,39.1,16.0,1.88,26.02987777274785,True,True,True,False,False
39,171.0,78.0,19.0,94.0,40.7,87.0,1.71,26.674874320303687,True,True,False,False,False
26,164.0,57.0,27.0,107.0,40.8,168.0,1.64,21.192742415229034,False,False,False,False,True
54,157.0,61.0,30.0,108.0,40.5,204.0,1.57,24.747454257779214,False,False,True,False,True
51,153.0,56.0,27.0,102.0,40.8,166.0,1.53,23.92242299970097,False,False,True,False,True
28,174.0,81.0,14.0,95.0,40.1,60.0,1.74,26.7538644470868,True,True,False,False,False
31,171.0,72.0,20.0,99.0,40.4,96.0,1.71,24.62296091104956,True,False,False,False,False
45,147.0,48.0,3.0,80.0,38.3,11.0,1.47,22.212966819380814,False,False,True,False,False
23,146.0,53.0,2.0,84.0,37.8,8.0,1.46,24.86395196096829,False,False,False,True,False
63,184.0,86.0,6.0,86.0,39.1,28.0,1.84,25.401701323251416,True,True,True,False,False
57,164.0,64.0,27.0,108.0,41.1,184.0,1.64,23.795359904818564,False,False,True,False,True
65,169.0,72.0,7.0,94.0,39.6,37.0,1.69,25.209201358495854,False,True,True,False,False
53,194.0,102.0,18.0,97.0,39.9,112.0,1.94,27.101711127643743,True,True,True,False,False
77,174.0,77.0,22.0,108.0,40.9,187.0,1.74,25.43268595587264,True,True,True,False,True
20,177.0,78.0,15.0,99.0,40.4,66.0,1.77,24.897060231734173,True,False,False,True,False
35,176.0,73.0,25.0,99.0,40.8,126.0,1.76,23.56663223140496,True,False,False,False,False
63,180.0,82.0,7.0,94.0,39.7,41.0,1.8,25.30864197530864,True,True,True,False,False
25,154.0,57.0,26.0,100.0,40.9,142.0,1.54,24.034407151290267,False,False,False,False,True
21,166.0,60.0,17.0,96.0,40.0,84.0,1.66,21.773842357381334,False,False,False,True,False
36,175.0,74.0,2.0,82.0,38.1,5.0,1.75,24.163265306122447,True,False,False,False,False
30,172.0,68.0,28.0,107.0,40.8,172.0,1.72,22.985397512168745,False,False,False,False,True
57,164.0,58.0,6.0,81.0,38.9,24.0,1.64,21.564544913741823,False,False,True,False,False
76,182.0,82.0,10.0,92.0,39.7,61.0,1.82,24.755464315903875,True,False,True,False,False
39,184.0,89.0,7.0,90.0,39.5,29.0,1.84,26.28780718336484,True,True,False,False,False
53,161.0,56.0,25.0,109.0,40.5,174.0,1.61,21.60410477990818,False,False,True,False,True
49,170.0,70.0,4.0,87.0,39.1,15.0,1.7,24.221453287197235,True,False,True,False,False
33,162.0,59.0,1.0,84.0,37.9,4.0,1.62,22.4813290656912,False,False,False,False,False
35,197.0,97.0,29.0,105.0,40.8,187.0,1.97,24.994202375737583,True,False,False,False,True
20,183.0,83.0,5.0,87.0,39.4,14.0,1.83,24.78425751739377,True,False,False,True,False
51,206.0,112.0,25.0,103.0,40.5,181.0,2.06,26.392685455745124,True,True,True,False,True
36,193.0,92.0,19.0,92.0,40.5,84.0,1.93,24.69864962817794,True,False,False,False,False
24,170.0,64.0,8.0,90.0,39.6,34.0,1.7,22.145328719723185,False,False,False,True,False
33,177.0,73.0,12.0,97.0,40.3,61.0,1.77,23.301094832264035,False,False,False,False,False
64,166.0,69.0,15.0,98.0,40.6,87.0,1.66,25.03991871098853,False,True,True,False,False
36,183.0,84.0,13.0,89.0,40.1,49.0,1.83,25.082863029651524,True,True,False,False,False
71,181.0,91.0,6.0,94.0,39.1,38.0,1.81,27.776929886145112,True,True,True,False,False
31,174.0,70.0,7.0,88.0,39.5,29.0,1.74,23.120623596247853,False,False,False,False,False
36,186.0,84.0,19.0,97.0,40.5,95.0,1.86,24.280263614290668,True,False,False,False,False
24,193.0,90.0,29.0,104.0,40.9,163.0,1.93,24.161722462347985,True,False,False,True,True
31,188.0,84.0,18.0,106.0,40.4,110.0,1.88,23.766410140334997,True,False,False,False,True
33,183.0,81.0,20.0,90.0,40.3,75.0,1.83,24.187046492878256,True,False,False,False,False
71,179.0,84.0,11.0,89.0,39.9,60.0,1.79,26.216410224399983,True,True,True,False,False
27,166.0,65.0,10.0,88.0,39.7,41.0,1.66,23.588329220496444,False,False,False,False,False
32,153.0,54.0,8.0,92.0,39.8,38.0,1.53,23.06805074971165,False,False,False,False,False
45,184.0,85.0,10.0,90.0,39.8,44.0,1.84,25.10633270321361,True,True,True,False,False
22,179.0,73.0,26.0,110.0,40.7,163.0,1.79,22.783308885490467,False,False,False,True,True
72,186.0,89.0,24.0,100.0,40.9,141.0,1.86,25.725517400855587,False,True,True,False,True
34,177.0,78.0,29.0,115.0,40.7,217.0,1.77,24.897060231734173,True,False,False,False,True
42,183.0,77.0,7.0,93.0,39.8,32.0,1.83,22.99262444384723,True,False,True,False,False
21,184.0,79.0,22.0,110.0,40.8,135.0,1.84,23.334120982986768,True,False,False,True,True
53,164.0,62.0,27.0,110.0,40.8,188.0,1.64,23.051754907792983,False,False,True,False,True
37,189.0,85.0,21.0,106.0,40.4,135.0,1.89,23.79552644102909,True,False,False,False,True
68,179.0,88.0,19.0,97.0,41.0,126.0,1.79,27.46481071127618,True,True,True,False,False
48,179.0,77.0,12.0,100.0,40.0,71.0,1.79,24.031709372366656,True,False,True,False,True
35,191.0,93.0,25.0,98.0,40.7,133.0,1.91,25.492722238973712,True,True,False,False,False
45,163.0,61.0,5.0,83.0,39.1,20.0,1.63,22.95908765854944,False,False,True,False,False
48,157.0,62.0,1.0,80.0,37.7,4.0,1.57,25.153150229218223,False,True,True,False,False
44,199.0,99.0,9.0,97.0,40.0,51.0,1.99,24.999368702810536,True,False,True,False,False
46,185.0,90.0,3.0,76.0,38.7,7.0,1.85,26.29656683710737,True,True,True,False,False
48,177.0,78.0,2.0,94.0,38.0,10.0,1.77,24.897060231734173,True,False,True,False,False
46,165.0,67.0,15.0,93.0,39.8,74.0,1.65,24.6097337006428,False,False,True,False,False
39,187.0,87.0,24.0,104.0,41.0,151.0,1.87,24.879178701135288,True,False,False,False,True
24,179.0,82.0,10.0,90.0,39.2,33.0,1.79,25.592209980961893,True,True,False,True,False
34,166.0,67.0,19.0,103.0,40.5,110.0,1.66,24.31412396574249,False,False,False,False,True
75,170.0,72.0,23.0,98.0,40.9,156.0,1.7,24.913494809688583,True,False,True,False,False
62,189.0,99.0,5.0,87.0,38.8,25.0,1.89,27.714789619551524,True,True,True,False,False
47,173.0,70.0,4.0,84.0,38.7,16.0,1.73,23.38868655818771,False,False,True,False,False
71,152.0,56.0,21.0,105.0,40.3,144.0,1.52,24.238227146814403,False,False,True,False,True
41,163.0,61.0,26.0,108.0,40.8,170.0,1.63,22.95908765854944,False,False,True,False,True
53,174.0,69.0,10.0,93.0,39.8,51.0,1.74,22.79032897344431,False,False,True,False,False
22,176.0,74.0,8.0,88.0,39.5,31.0,1.76,23.889462809917354,False,False,False,True,False
48,154.0,56.0,12.0,97.0,39.9,67.0,1.54,23.61275088547816,False,False,True,False,False
44,189.0,88.0,4.0,85.0,39.0,15.0,1.89,24.635368550712467,True,False,True,False,False
66,166.0,65.0,14.0,100.0,40.5,85.0,1.66,23.588329220496444,False,False,True,False,True
28,164.0,68.0,20.0,103.0,40.3,114.0,1.64,25.282569898869724,False,True,False,False,True
44,149.0,56.0,9.0,90.0,39.4,43.0,1.49,25.224089004999776,False,True,True,False,False
50,184.0,84.0,14.0,96.0,40.4,77.0,1.84,24.8109640831758,True,False,True,False,False
59,188.0,90.0,7.0,85.0,39.2,31.0,1.88,25.46401086464464,True,True,True,False,False
55,192.0,93.0,6.0,86.0,39.1,27.0,1.92,25.227864583333336,True,True,True,False,False
29,163.0,62.0,18.0,105.0,39.9,108.0,1.63,23.335466144755166,False,False,False,False,True
44,195.0,97.0,12.0,91.0,40.2,57.0,1.95,25.509533201840892,True,True,True,False,False
34,156.0,65.0,16.0,96.0,40.1,70.0,1.56,26.709401709401707,True,True,False,False,False
39,198.0,105.0,23.0,102.0,40.7,146.0,1.98,26.782981328435877,True,True,False,False,True
56,152.0,54.0,30.0,102.0,40.9,188.0,1.52,23.37257617728532,False,False,True,False,True
35,181.0,76.0,28.0,107.0,40.9,172.0,1.81,23.198315069747565,False,False,False,False,True
31,161.0,59.0,21.0,100.0,40.7,117.0,1.61,22.76146753597469,False,False,False,False,True
30,196.0,92.0,14.0,95.0,40.4,64.0,1.96,23.94835485214494,True,False,False,False,False
27,174.0,73.0,15.0,98.0,40.2,67.0,1.74,24.111507464658477,True,False,False,False,False
58,165.0,63.0,24.0,107.0,40.7,161.0,1.65,23.1404958677686,False,False,True,False,True
72,163.0,65.0,10.0,94.0,39.6,56.0,1.63,24.46460160337235,False,False,True,False,False
66,159.0,66.0,17.0,95.0,40.3,94.0,1.59,26.106562240417706,False,True,True,False,False
40,162.0,61.0,5.0,84.0,39.3,20.0,1.62,23.243408017070564,False,False,True,False,False
27,196.0,100.0,22.0,101.0,40.5,121.0,1.96,26.03082049146189,True,True,False,False,True
75,184.0,83.0,23.0,104.0,40.8,182.0,1.84,24.515595463137995,True,False,True,False,True
39,179.0,79.0,18.0,97.0,40.0,91.0,1.79,24.65590961580475,True,False,False,False,False
52,142.0,42.0,7.0,88.0,39.4,34.0,1.42,20.829200555445347,False,False,True,False,False
32,163.0,61.0,23.0,104.0,40.6,137.0,1.63,22.95908765854944,False,False,False,False,True
33,171.0,69.0,28.0,114.0,40.7,199.0,1.71,23.59700420642249,True,False,False,False,True
21,189.0,90.0,23.0,99.0,40.5,108.0,1.89,25.195263290501387,True,True,False,True,False
29,181.0,82.0,7.0,90.0,39.5,25.0,1.81,25.029760996306585,True,True,False,False,False
29,193.0,91.0,16.0,94.0,40.0,70.0,1.93,24.43018604526296,True,False,False,False,False
22,193.0,92.0,12.0,91.0,40.0,48.0,1.93,24.69864962817794,False,False,False,True,False
27,184.0,89.0,25.0,108.0,40.5,159.0,1.84,26.28780718336484,True,True,False,False,True
67,176.0,72.0,6.0,84.0,39.3,26.0,1.76,23.243801652892564,False,False,True,False,False
37,160.0,58.0,27.0,111.0,40.7,185.0,1.6,22.65625,False,False,False,False,True
40,187.0,90.0,14.0,89.0,40.1,58.0,1.87,25.737081414967538,True,True,True,False,False
71,172.0,75.0,29.0,112.0,41.1,212.0,1.72,25.351541373715524,False,True,True,False,True
43,165.0,64.0,27.0,111.0,40.6,185.0,1.65,23.507805325987142,False,False,True,False,True
57,160.0,62.0,23.0,103.0,40.2,145.0,1.6,24.21875,False,False,True,False,True
33,196.0,101.0,12.0,92.0,39.9,54.0,1.96,26.29112869637651,True,True,False,False,False
47,194.0,91.0,13.0,82.0,40.0,45.0,1.94,24.17897757466256,True,False,True,False,False
63,149.0,50.0,18.0,100.0,40.5,112.0,1.49,22.52150804017837,False,False,True,False,True
61,156.0,61.0,19.0,101.0,40.5,117.0,1.56,25.06574621959237,False,True,True,False,True
72,195.0,103.0,3.0,80.0,38.6,14.0,1.95,27.08744247205786,True,True,True,False,False
50,170.0,72.0,18.0,102.0,40.4,107.0,1.7,24.913494809688583,False,False,True,False,True
72,182.0,74.0,30.0,118.0,41.0,240.0,1.82,22.34029706557179,False,False,True,False,True
21,156.0,58.0,15.0,96.0,40.6,74.0,1.56,23.83300460223537,False,False,False,True,False
65,164.0,64.0,4.0,87.0,38.6,19.0,1.64,23.795359904818564,False,False,True,False,False
34,168.0,69.0,16.0,96.0,40.3,81.0,1.68,24.44727891156463,False,False,False,False,False
45,166.0,75.0,25.0,109.0,40.6,176.0,1.66,27.21730294672667,True,True,True,False,True
21,163.0,62.0,29.0,116.0,40.7,204.0,1.63,23.335466144755166,False,False,False,True,True
33,194.0,98.0,9.0,93.0,39.6,41.0,1.94,26.03889892655968,True,True,False,False,False
51,164.0,68.0,21.0,97.0,40.7,115.0,1.64,25.282569898869724,False,True,True,False,False
79,184.0,86.0,16.0,98.0,40.4,93.0,1.84,25.401701323251416,False,True,True,False,False
72,171.0,75.0,3.0,95.0,38.3,17.0,1.71,25.64891761567662,False,True,True,False,False
40,174.0,72.0,6.0,80.0,39.5,14.0,1.74,23.78121284185493,True,False,True,False,False
24,176.0,80.0,27.0,105.0,40.6,150.0,1.76,25.826446280991732,True,True,False,True,True
55,185.0,88.0,18.0,103.0,40.4,124.0,1.85,25.712198685171657,True,True,True,False,True
46,200.0,107.0,22.0,102.0,40.6,148.0,2.0,26.75,True,True,True,False,True
55,170.0,80.0,2.0,79.0,38.2,6.0,1.7,27.68166089965398,True,True,True,False,False
42,155.0,56.0,1.0,79.0,37.9,4.0,1.55,23.30905306971904,False,False,True,False,False
20,172.0,67.0,3.0,88.0,39.0,12.0,1.72,22.647376960519203,False,False,False,True,False
27,160.0,57.0,23.0,112.0,40.7,156.0,1.6,22.265625,False,False,False,False,True
34,175.0,71.0,1.0,86.0,37.4,4.0,1.75,23.18367346938776,False,False,False,False,False
35,160.0,61.0,11.0,98.0,40.3,59.0,1.6,23.828125,False,False,False,False,False
29,167.0,69.0,9.0,88.0,39.7,37.0,1.67,24.740937287102444,False,False,False,False,False
45,181.0,86.0,10.0,92.0,39.9,47.0,1.81,26.25072494734593,True,True,True,False,False
24,176.0,81.0,7.0,92.0,39.7,25.0,1.76,26.14927685950413,True,True,False,True,False
22,181.0,79.0,25.0,116.0,40.6,177.0,1.81,24.114038033027075,True,False,False,True,True
50,170.0,77.0,17.0,101.0,40.4,104.0,1.7,26.64359861591696,True,True,True,False,True
46,196.0,92.0,19.0,98.0,40.4,110.0,1.96,23.94835485214494,True,False,True,False,False
65,176.0,83.0,26.0,109.0,41.0,213.0,1.76,26.794938016528928,True,True,True,False,True
78,185.0,85.0,5.0,81.0,38.9,20.0,1.85,24.83564645726808,False,False,True,False,False
24,164.0,56.0,8.0,81.0,39.5,27.0,1.64,20.820939916716245,False,False,False,True,False
37,182.0,80.0,6.0,88.0,39.1,22.0,1.82,24.151672503320853,True,False,False,False,False
26,162.0,62.0,26.0,101.0,41.0,144.0,1.62,23.624447492760247,False,False,False,False,True
37,175.0,65.0,29.0,108.0,40.9,186.0,1.75,21.22448979591837,False,False,False,False,True
25,159.0,57.0,13.0,94.0,40.3,63.0,1.59,22.54657648036074,False,False,False,False,False
75,196.0,103.0,25.0,112.0,40.6,239.0,1.96,26.81174510620575,True,True,True,False,True
44,198.0,100.0,12.0,98.0,39.9,71.0,1.98,25.507601265177023,True,True,True,False,False
55,191.0,98.0,24.0,113.0,40.8,207.0,1.91,26.863298703434666,True,True,True,False,True
23,196.0,96.0,28.0,98.0,40.9,134.0,1.96,24.989587671803417,True,False,False,True,False
41,170.0,65.0,3.0,88.0,38.5,13.0,1.7,22.49134948096886,False,False,True,False,False
63,157.0,58.0,28.0,100.0,40.6,172.0,1.57,23.53036634346221,False,False,True,False,True
21,156.0,55.0,19.0,108.0,40.5,119.0,1.56,22.600262984878366,False,False,False,True,True
39,163.0,59.0,5.0,82.0,39.1,19.0,1.63,22.20633068613798,False,False,False,False,False
29,163.0,60.0,19.0,109.0,40.1,123.0,1.63,22.582709172343712,False,False,False,False,True
61,161.0,58.0,15.0,91.0,40.2,77.0,1.61,22.375679950619187,False,False,True,False,False
48,181.0,88.0,9.0,96.0,40.0,50.0,1.81,26.8612069228656,True,True,True,False,False
45,166.0,63.0,28.0,121.0,41.1,224.0,1.66,22.8625344752504,False,False,True,False,True
64,186.0,89.0,24.0,110.0,40.9,202.0,1.86,25.725517400855587,True,True,True,False,True
28,191.0,94.0,1.0,82.0,37.8,3.0,1.91,25.766837531865903,True,True,False,False,False
31,165.0,61.0,30.0,105.0,40.7,182.0,1.65,22.4058769513315,False,False,False,False,True
39,201.0,99.0,20.0,100.0,40.4,119.0,2.01,24.504343951882387,True,False,False,False,True
72,200.0,107.0,15.0,96.0,39.9,106.0,2.0,26.75,True,True,True,False,False
47,176.0,78.0,3.0,81.0,38.6,9.0,1.76,25.180785123966945,True,True,True,False,False
23,148.0,46.0,24.0,104.0,40.8,144.0,1.48,21.00073046018992,False,False,False,True,True
21,165.0,60.0,20.0,103.0,40.6,114.0,1.65,22.03856749311295,False,False,False,True,True
43,186.0,93.0,20.0,107.0,40.3,141.0,1.86,26.881720430107524,True,True,True,False,True
32,169.0,71.0,5.0,86.0,39.4,14.0,1.69,24.85907356185008,True,False,False,False,False
27,184.0,84.0,16.0,101.0,40.3,83.0,1.84,24.8109640831758,True,False,False,False,True
79,170.0,69.0,2.0,82.0,38.7,9.0,1.7,23.87543252595156,False,False,True,False,False
24,200.0,94.0,24.0,112.0,40.4,166.0,2.0,23.5,True,False,False,True,True
22,154.0,52.0,12.0,94.0,39.7,58.0,1.54,21.92612582222972,False,False,False,True,False
28,175.0,70.0,11.0,97.0,39.9,55.0,1.75,22.857142857142858,False,False,False,False,False
73,173.0,72.0,16.0,99.0,40.4,96.0,1.73,24.0569347455645,False,False,True,False,False
36,180.0,86.0,13.0,94.0,39.9,60.0,1.8,26.54320987654321,True,True,False,False,False
43,179.0,75.0,18.0,98.0,40.5,96.0,1.79,23.40750912892856,False,False,True,False,False
58,188.0,90.0,6.0,81.0,39.0,23.0,1.88,25.46401086464464,True,True,True,False,False
27,187.0,87.0,17.0,95.0,40.3,74.0,1.87,24.879178701135288,True,False,False,False,False
24,162.0,61.0,28.0,106.0,40.7,169.0,1.62,23.243408017070564,False,False,False,True,True
38,177.0,78.0,4.0,79.0,38.9,13.0,1.77,24.897060231734173,False,False,False,False,False
59,163.0,64.0,10.0,96.0,39.4,55.0,1.63,24.088223117166624,False,False,True,False,False
30,164.0,62.0,2.0,81.0,38.1,7.0,1.64,23.051754907792983,False,False,False,False,False
68,187.0,81.0,9.0,87.0,39.6,45.0,1.87,23.163373273470786,True,False,True,False,False
20,157.0,54.0,29.0,101.0,41.0,160.0,1.57,21.907582457706194,False,False,False,True,True
73,160.0,58.0,13.0,102.0,40.1,85.0,1.6,22.65625,False,False,True,False,True
75,156.0,61.0,29.0,102.0,41.2,189.0,1.56,25.06574621959237,False,True,True,False,True
53,186.0,91.0,12.0,88.0,40.0,55.0,1.86,26.303618915481557,True,True,True,False,False
21,204.0,98.0,16.0,94.0,40.1,66.0,2.04,23.54863514033064,True,False,False,True,False
34,178.0,72.0,23.0,104.0,40.9,135.0,1.78,22.724403484408533,False,False,False,False,True
46,187.0,88.0,7.0,97.0,39.5,39.0,1.87,25.165146272412706,True,True,True,False,False
68,164.0,67.0,30.0,110.0,41.2,215.0,1.64,24.91076740035693,False,False,True,False,True
43,162.0,66.0,28.0,100.0,40.4,159.0,1.62,25.14860539551897,False,True,True,False,True
31,182.0,85.0,3.0,85.0,38.4,9.0,1.82,25.661152034778407,True,True,False,False,False
24,160.0,63.0,3.0,79.0,38.5,9.0,1.6,24.609375,False,False,False,True,False
59,151.0,52.0,25.0,104.0,40.8,164.0,1.51,22.806017279943863,False,False,True,False,True
24,179.0,76.0,20.0,114.0,40.3,134.0,1.79,23.719609250647608,False,False,False,True,True
62,177.0,82.0,29.0,107.0,40.9,224.0,1.77,26.173832551310287,True,True,True,False,True
62,184.0,88.0,24.0,106.0,40.6,185.0,1.84,25.99243856332703,True,True,True,False,True
54,183.0,91.0,18.0,109.0,40.6,141.0,1.83,27.173101615455817,True,True,True,False,True
49,176.0,75.0,15.0,91.0,40.5,70.0,1.76,24.212293388429757,False,False,True,False,False
21,173.0,66.0,7.0,88.0,39.2,28.0,1.73,22.052190183434128,False,False,False,True,False
40,164.0,66.0,10.0,91.0,39.6,47.0,1.64,24.538964901844142,False,False,True,False,False
52,154.0,53.0,25.0,101.0,40.7,153.0,1.54,22.34778208804183,False,False,True,False,True
26,184.0,90.0,26.0,101.0,40.8,137.0,1.84,26.583175803402646,True,True,False,False,True
20,163.0,67.0,19.0,98.0,40.1,76.0,1.63,25.21735857578381,True,True,False,True,False
53,157.0,56.0,21.0,98.0,40.2,121.0,1.57,22.7189744005842,False,False,True,False,False
22,170.0,75.0,29.0,116.0,40.7,203.0,1.7,25.95155709342561,True,True,False,True,True
49,189.0,86.0,29.0,109.0,40.8,217.0,1.89,24.075473810923548,True,False,True,False,True
26,186.0,82.0,21.0,106.0,40.6,123.0,1.86,23.702162099664697,True,False,False,False,True
52,196.0,97.0,24.0,104.0,40.9,171.0,1.96,25.249895876718035,True,True,True,False,True
35,175.0,77.0,25.0,100.0,40.8,132.0,1.75,25.142857142857142,True,True,False,False,True
58,183.0,86.0,13.0,91.0,39.8,68.0,1.83,25.68007405416704,True,True,True,False,False
38,173.0,77.0,3.0,91.0,38.8,12.0,1.73,25.72755521400648,True,True,False,False,False
20,191.0,88.0,29.0,113.0,40.8,195.0,1.91,24.12214577451276,True,False,False,True,True
22,173.0,70.0,25.0,105.0,40.6,131.0,1.73,23.38868655818771,True,False,False,True,True
60,162.0,60.0,24.0,98.0,40.7,140.0,1.62,22.86236854138088,False,False,True,False,False
33,196.0,99.0,28.0,110.0,40.5,200.0,1.96,25.770512286547277,True,True,False,False,True
45,175.0,82.0,1.0,76.0,38.1,2.0,1.75,26.775510204081638,True,True,True,False,False
63,147.0,54.0,29.0,117.0,40.4,232.0,1.47,24.989587671803417,False,False,True,False,True
52,161.0,64.0,11.0,99.0,40.1,63.0,1.61,24.690405462752206,False,False,True,False,False
58,149.0,55.0,5.0,85.0,39.1,22.0,1.49,24.77365884419621,False,False,True,False,False
34,167.0,74.0,20.0,93.0,40.4,82.0,1.67,26.533758829646096,True,True,False,False,False
28,180.0,86.0,16.0,98.0,40.2,77.0,1.8,26.54320987654321,True,True,False,False,False
42,163.0,61.0,6.0,88.0,39.2,27.0,1.63,22.95908765854944,False,False,True,False,False
20,182.0,87.0,28.0,101.0,40.9,137.0,1.82,26.26494384736143,True,True,False,True,True
20,186.0,81.0,9.0,92.0,39.7,31.0,1.86,23.41311134235172,True,False,False,True,False
73,156.0,57.0,3.0,80.0,38.6,13.0,1.56,23.42209072978304,False,False,True,False,False
32,196.0,99.0,12.0,96.0,39.9,60.0,1.96,25.770512286547277,True,True,False,False,False
28,160.0,61.0,5.0,88.0,39.6,21.0,1.6,23.828125,False,False,False,False,False
36,165.0,65.0,20.0,102.0,40.4,115.0,1.65,23.875114784205696,False,False,False,False,True
40,183.0,81.0,8.0,85.0,40.0,27.0,1.83,24.187046492878256,True,False,True,False,False
52,183.0,87.0,11.0,90.0,39.7,53.0,1.83,25.97867956642479,True,True,True,False,False
